run_id,env,profile,workload,intensity,replica,cpu_pct_avg,mem_rss_avg_kb,io_read_bytes,io_write_bytes,probe_p99_us,throughput,duration_s,timestamp
631,docker,baseline,io_stress,2,1,0,0,4096,805306368,644.80,6,10,1780863125
632,docker,baseline,io_stress,2,2,0,0,0,805306368,934.22,6,10,1780863137
633,docker,baseline,io_stress,2,3,0,0,0,805306368,1032.07,6,10,1780863148
634,docker,baseline,io_stress,2,4,0,0,0,939524096,1632.55,7,10,1780863159
635,docker,baseline,io_stress,2,5,0,0,0,939524096,1471.61,7,10,1780863171
636,docker,baseline,io_stress,2,6,0,0,0,805306368,709.45,6,10,1780863182
637,docker,baseline,io_stress,2,7,0,0,0,805306368,1279.05,6,10,1780863193
638,docker,baseline,io_stress,2,8,0,0,0,939524096,1143.24,7,10,1780863205
639,docker,baseline,io_stress,2,9,0,0,0,805306368,1493.10,6,10,1780863217
640,docker,baseline,io_stress,2,10,0,0,0,805306368,1342.42,6,10,1780863229
641,docker,baseline,io_stress,2,11,0,0,0,805306368,938.37,6,10,1780863240
642,docker,baseline,io_stress,2,12,0,0,0,671088640,1055.88,5,10,1780863252
643,docker,baseline,io_stress,2,13,0,0,0,805306368,944.05,6,10,1780863264
644,docker,baseline,io_stress,2,14,0,0,0,805306368,821.38,6,10,1780863276
645,docker,baseline,io_stress,2,15,0,0,0,805306368,985.95,6,10,1780863287
646,docker,baseline,io_stress,2,16,0,0,0,805306368,771.20,6,10,1780863299
647,docker,baseline,io_stress,2,17,0,0,0,805306368,1004.85,6,10,1780863310
648,docker,baseline,io_stress,2,18,0,0,0,805306368,1407.71,6,10,1780863323
649,docker,baseline,io_stress,2,19,0,0,0,805306368,963.14,6,10,1780863335
650,docker,baseline,io_stress,2,20,0,0,0,805306368,900.16,6,10,1780863347
651,docker,baseline,io_stress,2,21,0,0,0,939524096,1474.25,7,10,1780863360
652,docker,baseline,io_stress,2,22,0,0,0,805306368,866.69,6,10,1780863372
653,docker,baseline,io_stress,2,23,0,0,0,805306368,1336.98,6,10,1780863384
654,docker,baseline,io_stress,2,24,0,0,0,939524096,931.88,7,10,1780863396
655,docker,baseline,io_stress,2,25,0,0,0,805306368,1492.75,6,10,1780863410
656,docker,baseline,io_stress,2,26,0,0,0,939524096,829.62,7,10,1780863423
657,docker,baseline,io_stress,2,27,0,0,0,939524096,1117.93,7,10,1780863435
658,docker,baseline,io_stress,2,28,0,0,0,939524096,1411.12,7,10,1780863448
659,docker,baseline,io_stress,2,29,0,0,0,805306368,974.75,6,10,1780863459
660,docker,baseline,io_stress,2,30,0,0,0,805306368,1487.99,6,10,1780863471
661,docker,cpu-limit,io_stress,2,1,0,0,0,671088640,1095.15,5,10,1780863514
662,docker,cpu-limit,io_stress,2,2,0,0,0,805306368,1771.86,6,10,1780863527
663,docker,cpu-limit,io_stress,2,3,0,0,0,671088640,774.42,5,10,1780863538
664,docker,cpu-limit,io_stress,2,4,0,0,0,805306368,1068.78,6,10,1780863550
665,docker,cpu-limit,io_stress,2,5,0,0,0,671088640,1002.62,5,10,1780863562
666,docker,cpu-limit,io_stress,2,6,0,0,0,671088640,1428.34,5,10,1780863574
667,docker,cpu-limit,io_stress,2,7,0,0,0,805306368,1376.20,6,10,1780863586
668,docker,cpu-limit,io_stress,2,8,0,0,0,671088640,1731.04,5,10,1780863598
669,docker,cpu-limit,io_stress,2,9,0,0,0,536870912,1420.14,4,10,1780863609
670,docker,cpu-limit,io_stress,2,10,0,0,0,805306368,1256.67,6,10,1780863623
671,docker,cpu-limit,io_stress,2,11,0,0,0,939524096,546.70,7,10,1780863636
672,docker,cpu-limit,io_stress,2,12,0,0,0,671088640,1720.90,5,10,1780863648
673,docker,cpu-limit,io_stress,2,13,0,0,0,939524096,807.41,7,10,1780863661
674,docker,cpu-limit,io_stress,2,14,0,0,0,805306368,1746.48,6,10,1780863674
675,docker,cpu-limit,io_stress,2,15,0,0,0,939524096,1285.91,7,10,1780863687
676,docker,cpu-limit,io_stress,2,16,0,0,0,805306368,1167.81,6,10,1780863699
677,docker,cpu-limit,io_stress,2,17,0,0,0,805306368,1520.24,6,10,1780863711
678,docker,cpu-limit,io_stress,2,18,0,0,0,536870912,678.05,4,10,1780863723
679,docker,cpu-limit,io_stress,2,19,0,0,0,805306368,1635.82,6,10,1780863734
680,docker,cpu-limit,io_stress,2,20,0,0,0,536870912,743.47,4,10,1780863745
681,docker,cpu-limit,io_stress,2,21,0,0,0,805306368,803.48,6,10,1780863759
682,docker,cpu-limit,io_stress,2,22,0,0,0,805306368,1579.30,6,10,1780863771
683,docker,cpu-limit,io_stress,2,23,0,0,0,805306368,1156.37,6,10,1780863782
684,docker,cpu-limit,io_stress,2,24,0,0,0,805306368,1432.46,6,10,1780863794
685,docker,cpu-limit,io_stress,2,25,0,0,0,671088640,1556.82,5,10,1780863805
686,docker,cpu-limit,io_stress,2,26,0,0,0,805306368,1130.14,6,10,1780863818
687,docker,cpu-limit,io_stress,2,27,0,0,0,805306368,2040.25,6,10,1780863830
688,docker,cpu-limit,io_stress,2,28,0,0,0,939524096,1229.45,7,10,1780863844
689,docker,cpu-limit,io_stress,2,29,0,0,0,805306368,1022.47,6,10,1780863856
690,docker,cpu-limit,io_stress,2,30,0,0,0,805306368,1585.37,6,10,1780863868
691,docker,mem-limit,io_stress,2,1,0,0,0,939524096,3804.32,7,10,1780863912
692,docker,mem-limit,io_stress,2,2,0,0,0,939524096,3946.84,7,10,1780863924
693,docker,mem-limit,io_stress,2,3,0,0,0,939524096,2217.88,7,10,1780863937
694,docker,mem-limit,io_stress,2,4,0,0,0,805306368,3333.29,6,10,1780863949
695,docker,mem-limit,io_stress,2,5,0,0,0,939524096,4027.82,7,10,1780863962
696,docker,mem-limit,io_stress,2,6,0,0,0,805306368,3704.35,6,10,1780863973
697,docker,mem-limit,io_stress,2,7,0,0,0,805306368,4061.33,6,10,1780863985
698,docker,mem-limit,io_stress,2,8,0,0,0,805306368,4099.01,6,10,1780863997
699,docker,mem-limit,io_stress,2,9,0,0,0,1073741824,1655.25,8,10,1780864011
700,docker,mem-limit,io_stress,2,10,0,0,0,805306368,6319.90,6,10,1780864023
701,docker,mem-limit,io_stress,2,11,0,0,0,805306368,3350.53,6,10,1780864035
702,docker,mem-limit,io_stress,2,12,0,0,0,805306368,2478.97,6,10,1780864046
703,docker,mem-limit,io_stress,2,13,0,0,0,805306368,3941.47,6,10,1780864059
704,docker,mem-limit,io_stress,2,14,0,0,0,805306368,2971.36,6,10,1780864070
705,docker,mem-limit,io_stress,2,15,0,0,0,805306368,4034.23,6,10,1780864082
706,docker,mem-limit,io_stress,2,16,0,0,0,805306368,2609.36,6,10,1780864094
707,docker,mem-limit,io_stress,2,17,0,0,0,671088640,2913.08,5,10,1780864106
708,docker,mem-limit,io_stress,2,18,0,0,0,671088640,3521.89,5,10,1780864117
709,docker,mem-limit,io_stress,2,19,0,0,0,805306368,3145.71,6,10,1780864129
710,docker,mem-limit,io_stress,2,20,0,0,0,536870912,3949.58,4,10,1780864141
711,docker,mem-limit,io_stress,2,21,0,0,0,939524096,2902.25,7,10,1780864153
712,docker,mem-limit,io_stress,2,22,0,0,0,671088640,6236.15,5,10,1780864166
713,docker,mem-limit,io_stress,2,23,0,0,0,805306368,3557.39,6,10,1780864179
714,docker,mem-limit,io_stress,2,24,0,0,0,805306368,3680.00,6,10,1780864191
715,docker,mem-limit,io_stress,2,25,0,0,0,805306368,3842.48,6,10,1780864203
716,docker,mem-limit,io_stress,2,26,0,0,0,805306368,3952.32,6,10,1780864215
717,docker,mem-limit,io_stress,2,27,0,0,0,671088640,7846.22,5,10,1780864226
718,docker,mem-limit,io_stress,2,28,0,0,0,805306368,2933.97,6,10,1780864239
719,docker,mem-limit,io_stress,2,29,0,0,0,671088640,6097.66,5,10,1780864250
720,docker,mem-limit,io_stress,2,30,0,0,0,671088640,4381.42,5,10,1780864261
